@RELATION music_speech
@ATTRIBUTE MFCC-1_MEAN
@ATTRIBUTE MFCC-2_MEAN
@ATTRIBUTE MFCC-3_MEAN
@ATTRIBUTE MFCC-4_MEAN
@ATTRIBUTE MFCC-5_MEAN
@ATTRIBUTE MFCC-6_MEAN
@ATTRIBUTE MFCC-7_MEAN
@ATTRIBUTE MFCC-8_MEAN
@ATTRIBUTE MFCC-9_MEAN
@ATTRIBUTE MFCC-10_MEAN
@ATTRIBUTE MFCC-11_MEAN
@ATTRIBUTE MFCC-12_MEAN
@ATTRIBUTE MFCC-13_MEAN
@ATTRIBUTE MFCC-14_MEAN
@ATTRIBUTE MFCC-15_MEAN
@ATTRIBUTE MFCC-16_MEAN
@ATTRIBUTE MFCC-17_MEAN
@ATTRIBUTE MFCC-18_MEAN
@ATTRIBUTE MFCC-19_MEAN
@ATTRIBUTE MFCC-20_MEAN
@ATTRIBUTE MFCC-21_MEAN
@ATTRIBUTE MFCC-22_MEAN
@ATTRIBUTE MFCC-23_MEAN
@ATTRIBUTE MFCC-24_MEAN
@ATTRIBUTE MFCC-25_MEAN
@ATTRIBUTE MFCC-26_MEAN
@ATTRIBUTE MFCC-1_MEAN
@ATTRIBUTE MFCC-2_MEAN
@ATTRIBUTE MFCC-3_MEAN
@ATTRIBUTE MFCC-4_MEAN
@ATTRIBUTE MFCC-5_MEAN
@ATTRIBUTE MFCC-6_MEAN
@ATTRIBUTE MFCC-7_MEAN
@ATTRIBUTE MFCC-8_MEAN
@ATTRIBUTE MFCC-9_MEAN
@ATTRIBUTE MFCC-10_MEAN
@ATTRIBUTE MFCC-11_MEAN
@ATTRIBUTE MFCC-12_MEAN
@ATTRIBUTE MFCC-13_MEAN
@ATTRIBUTE MFCC-14_MEAN
@ATTRIBUTE MFCC-15_MEAN
@ATTRIBUTE MFCC-16_MEAN
@ATTRIBUTE MFCC-17_MEAN
@ATTRIBUTE MFCC-18_MEAN
@ATTRIBUTE MFCC-19_MEAN
@ATTRIBUTE MFCC-20_MEAN
@ATTRIBUTE MFCC-21_MEAN
@ATTRIBUTE MFCC-22_MEAN
@ATTRIBUTE MFCC-23_MEAN
@ATTRIBUTE MFCC-24_MEAN
@ATTRIBUTE MFCC-25_MEAN
@ATTRIBUTE MFCC-26_MEAN
@ATTRIBUTE class {music,speech}

@DATA
33.1859896878,-8.59198833281,-9.30604173412,-2.73027353297,-2.33427643577,-0.348555233515,0.550761260449,-0.15779699838,-1.29681822691,-0.966562389187,0.167439972047,0.705337090537,0.746112823531,0.149467282237,0.303592688959,-0.190411519165,-0.524037549245,-0.738528760333,-0.234142287144,0.366474045892,0.489304800092,0.400012989113,0.398241651686,0.429647366362,0.3998458309,0.0450463168421,24.5100769134,4.91317464872,3.46715605221,2.24251301112,1.90365485221,1.90334385445,1.75674679578,1.85933758666,1.66424944912,1.51484120757,1.57958973601,1.454443621,1.28863965304,1.15576105244,1.22717207817,1.4775832106,1.5583432706,1.46901219097,1.13770308338,1.3438466252,1.16999398779,1.05664547661,0.918814367878,0.922498977377,1.02139831872,1.10990109856,music
8.58579107395,6.62784795321,-7.61575360817,5.59793443466,-1.08372220068,0.081262080239,-0.449180256369,-0.849402145674,-1.2603537161,-0.473200358867,-0.527135267816,-0.11728350576,0.393203002786,0.328815850656,-0.0817262995914,0.19158369054,0.143355314316,0.307717103382,0.0682540908842,0.0851923930227,-0.0962616336653,-0.218248344981,0.14444669455,0.141433909954,0.00707469820461,-0.0596414286363,10.2026363525,3.20007566614,2.943250054,2.52929970254,1.83750521747,1.41967800845,1.45432312572,1.24493736331,1.13812210763,1.00213616716,0.945726522306,1.00189481925,0.790138089632,0.822750585243,0.665396902947,0.721435915678,0.628517988347,0.82842694724,0.718985750899,0.604714447647,0.588878512314,0.638161783923,0.600926756496,0.571555487552,0.535868274529,0.526670285027,music
43.8775433038,-10.4888228464,-3.40354218083,-0.399906076585,-1.27377200073,0.524319844475,-1.86737425231,-0.679545329164,-0.620928076526,-0.104797875084,0.121651899776,0.544796903013,0.309118393413,0.199002157834,0.497407506959,0.333715949832,0.145369179437,-0.141529983057,-0.630895438082,-0.366002212327,-0.68191311756,-0.49932849686,-0.0997260953082,-0.238328367928,-0.123284896187,-0.0562482335023,14.0200125641,5.940714591,3.60733997167,2.38434032872,2.26048600024,2.03879904864,2.10607394043,1.70010321786,1.63900106933,1.27211885207,1.2665231181,1.36920163078,1.32957612455,1.29539575525,1.30564012388,1.11039357583,0.985409150852,0.882731066301,1.08329297047,0.986645109263,0.877819297472,0.843675328051,0.735320906216,0.659983234414,0.664623661438,0.668406254024,music
-2.34123888275,-1.15070149514,-4.7077466518,0.646018127671,-0.985018780464,-1.90580883804,-0.447972694665,0.572416382352,0.120235899475,0.379582772855,-0.608671969905,-0.172022491446,0.033285411908,0.296255652097,0.564988720252,0.867334136423,0.26579804852,-0.0891261210294,-0.409514922239,-0.00474092834938,0.138364879659,-0.16692503946,-0.206741184465,0.242018455666,0.280353714913,0.211483775558,10.6533646162,2.82188147923,3.01538862177,1.76107432026,1.36920201525,1.41404771552,1.23629131399,1.36930138513,1.31871300088,1.07178317362,1.14981424965,1.06723379812,1.27913709817,1.0890723159,1.14288245105,1.32301788519,1.02010945708,0.874469127292,0.849680701374,0.902122036418,0.920417022229,0.878541986597,0.884558074123,0.779240470377,0.873663862946,0.953356866507,music
1.32196424389,1.10569846954,-3.43475734014,-2.4308899807,-2.31127453583,-1.74631840587,-1.48188530644,-0.401932295378,-0.649364402778,0.392227434401,0.129692689782,0.595253485068,0.13060804481,0.355663235067,0.362564705521,0.497665391125,-0.20330421759,-0.307938958744,-0.397467025099,-0.295300182769,-0.152730084957,-0.0548683689131,-0.121167104133,-0.335077901198,-0.232669045376,0.0447411179433,16.5102229409,4.40694688335,4.14613703539,2.58656845869,1.17859075648,1.21821766275,1.03493185462,1.02658948929,1.07703252991,0.908244632735,1.06626727697,1.15252917974,1.08837102225,1.00113545441,1.04052506978,0.923386491309,0.97971120893,1.05302004553,0.947046255701,0.822168329073,0.79290992784,0.731399652393,0.669166228429,0.548071388145,0.625176297695,0.633233110427,music
-0.0969319179825,-3.30781719759,-2.40289348015,-0.138304198393,-2.19008123654,-1.49392562768,-2.06685354324,-0.78916309618,-1.01370252068,-0.303093467287,-0.667812186795,-0.0129166016544,-0.317356574166,-0.118648543906,-0.153722542737,0.138358299935,-0.175365992287,0.26718491958,0.281581976376,0.380928836243,0.432661077291,0.315634341773,0.316292054058,0.162486505682,0.0210358385456,0.0901173242858,19.8756099844,4.33163251625,4.57229097564,1.69102433192,1.56436913188,1.45196596557,1.32168099618,1.10882898861,1.25917578191,1.01924779409,1.00318018975,0.953075551592,0.889651199029,0.661537657867,0.709251870237,0.745995921672,0.648478573482,0.784965448116,0.970375426676,1.00365647792,1.04379858148,0.859643125622,0.61473501217,0.636564509607,0.593492484859,0.459437538169,music
-5.32544293637,1.70330296355,-4.13267025704,-0.653706632191,-1.17757445555,-1.83240650031,-0.945808403424,-0.306826287416,-0.715240820963,-0.00915409141433,-0.452951817443,0.511146006234,0.350858548514,0.150141149306,-0.420397920277,-0.177505305036,-0.0291371351199,-0.0153950087912,0.0990481396976,0.094438615462,-0.248836225588,-0.370660471014,-0.196446295652,-0.152209661622,-0.254310371593,-0.328085716246,20.9907507916,6.69441489637,3.83008722348,1.79239590706,1.79389396685,1.3925842331,1.29363166815,1.21382711244,1.32720936726,1.21474472899,1.45215320204,1.59976891596,1.32682101314,1.16563858263,1.34996194626,1.26831349281,1.23500293571,0.959887233517,1.05939612884,1.14966482804,0.927920454815,1.02511350677,1.02874410446,0.729280093335,0.956652504259,0.869746902457,music
19.8954869294,-8.96133593036,-9.59406196475,-0.00978730053352,1.87684648647,-2.9168483871,-1.79720576881,0.475170361692,0.262050506378,1.65839438216,0.963767362073,2.01701381625,1.75731520745,1.17263892911,1.29314015666,1.1173837114,0.455420495792,0.151167966494,0.534460726078,0.513039912171,0.333274300424,0.341079324972,0.0639009650159,0.272140525132,-0.136846237072,-0.480226451365,10.2166721874,2.68709403178,4.32985756109,1.73156533453,1.93096464098,2.58888046882,1.70156438142,1.74112283899,1.33449400263,1.2948384159,1.12907726419,1.23812408936,1.41846913056,1.1736881434,1.23309735326,1.13593238128,1.12611593833,1.02257923652,1.1183763254,1.10234487339,0.960685936008,0.97228783913,0.852787878403,0.767119311596,0.806627987811,0.957827645203,music
31.9098530991,-5.97639984815,3.12613628896,-3.4047424436,-2.95684541498,-1.00490427849,0.524530147008,1.49335819201,0.783638453218,-0.0978251665523,0.0852793170568,1.02039708485,1.23115297759,0.167829282079,-0.198101914076,0.142064031587,-0.153064760305,0.164380768082,0.178886600216,0.199125857041,-0.316047866943,-0.32837635276,-0.0795670788692,0.249621209883,-0.0321519380081,0.00722811325047,11.241234106,4.33346613702,3.15909839564,2.68826089422,2.18540716519,1.63639788194,1.62083275115,1.30801613792,1.36980889919,1.44636251586,1.13461376166,1.47483576522,1.48361499825,1.23845659293,1.30468003679,1.45652418362,1.40095043183,1.30150953982,1.10504725371,1.04060630166,1.01680221168,1.0028583445,0.712310007337,0.756671385415,0.802007425738,0.803951008297,music
-11.5780841006,2.81322660513,3.83765312199,-1.32847867995,-3.45312459972,-3.94089863459,-2.95522351676,-0.697527358799,-1.92234392353,-1.38071147781,-2.16610153059,-0.812266062532,-1.59317729863,-1.34477718348,-0.609266778528,-0.38587933857,-0.856442042298,-0.232651993807,-0.0443710754477,-0.710135943063,-0.100887585587,-0.451867263761,-0.264370536299,-0.112760429366,-0.159784356682,0.179899501769,12.5751956309,5.28717760138,2.37974840637,3.30419638866,2.68024323648,2.03269167872,1.52628027157,1.72610185592,1.82020851292,1.4162163309,1.26441977502,1.23747294149,1.2003603467,1.34752327725,1.10370333787,1.06402910235,1.32855002788,1.17994449813,1.24822707442,1.25473813887,0.924416996632,0.777918533691,0.780621131744,0.824747071968,0.729440864847,0.662136385093,music
22.7686971611,-8.11262861153,-5.10215314882,1.33466341772,-0.750047307957,-0.754166362878,0.798921651039,1.08204558546,-0.676047188376,-0.0442054093436,0.926534110509,0.458710404795,-0.0828733721824,-0.325452253189,-0.345654172813,0.226273505172,-0.453715934127,-0.222801975286,0.079337052651,-0.0565768739871,-0.153426482979,-0.18261336803,-0.21691365601,-0.387047951088,-0.291738510454,-0.0295425037803,9.89383307458,4.57589308936,3.33575231227,2.03909001341,1.97455102191,1.39625944509,1.74794675184,1.33780698418,1.29605885802,1.167275136,1.17582181573,0.974446947862,0.997750295701,0.984646798438,0.923808587413,0.999876251948,0.85937446522,0.718271420815,0.735353048689,0.701453545901,0.650545326774,0.63151612414,0.555731887565,0.616198147683,0.707550538139,0.588091133838,music
8.51861306929,2.40184282663,-7.10130671811,-2.40832232939,-2.33507806377,-1.69924602674,-1.76327442845,-0.856465481611,-1.9682980912,-0.37575783652,0.0691198468218,0.717850749879,0.481981130477,-0.229040379154,-0.218197656675,0.429311595847,0.312362458971,-0.077584810647,-0.103216060276,-0.289416777794,-0.130587984045,0.31363795553,0.0645065774701,-0.201896338196,-0.233293632671,0.0767813795691,19.9380216519,5.40408363708,2.80430319899,2.30036100661,1.36865078589,1.44142902036,1.2146340225,1.24718271346,1.13927793228,0.947211909751,1.05334506568,1.12911213373,0.922420668704,1.00579102107,0.985142826313,1.11943248825,0.958723650329,0.843084533033,1.0064378197,1.03092380168,1.03455625922,0.876924053378,0.674901191072,0.594637228161,0.746902726178,0.820512273952,music
16.2104043362,-9.6214129093,0.888510321643,0.13349519048,-0.47772171795,0.179293390767,-0.0307524740251,-0.665829009232,-0.214986931091,0.241333238263,0.162770028786,0.248484467332,-0.127725122338,-0.247613416273,-0.0570842658068,0.322278103555,-0.0992230427153,0.131782867668,0.213039915566,0.0219666417251,-0.172641033041,-0.0332772645366,-0.176793696314,-0.294579858025,-0.0919221141636,-0.0619524821924,12.3720283631,4.52351160899,3.47107127324,2.88982674912,2.52810117362,1.84087544455,1.80137424999,1.76237047368,1.42073578827,1.28815770164,1.22571811828,1.13623129072,1.24615083702,1.38334154954,1.23135555581,1.11304234226,1.13327245486,1.16311091659,1.03834127886,1.0435824964,0.884691752519,1.01107037547,0.964123035853,0.733772586051,0.847689293909,0.83332607726,music
17.7822962348,-7.71572970757,-0.421738774375,0.656038775123,-0.20981974752,0.725932573838,0.547024252747,-0.555143041442,0.67138368242,0.222996310419,0.060023178034,0.449562900201,0.1550067787,0.579849030064,0.616738095951,0.807228005591,0.456884309168,0.109413393589,-0.45480739205,-0.879915341761,-0.620532925607,-0.167685706885,-0.196257048669,0.0526936729946,-0.0524541222499,-0.0761930629297,20.4061113267,4.97804727026,3.81418446531,2.44873025813,2.54645048615,1.92420683748,1.90081585009,1.62561013519,1.5732793902,1.37448710186,1.44140614921,1.48979884348,1.29890807261,1.45205603242,1.2117457082,1.25112725331,1.09963276195,1.17628191343,1.38760887775,1.12892129907,1.05117407832,0.980263891997,0.964392505285,0.709664419897,0.804206918105,0.868915691855,music
5.10875521455,4.4943513976,-11.2140256313,5.47061159593,2.16821588927,0.125597316842,-1.12269754122,-3.46135723677,-1.45195347428,-0.568534685872,-0.489966542134,1.01080528718,-0.144662546487,0.170606663643,-0.878160536908,-0.433992491039,0.188209189329,-0.0797662620498,0.397359062309,-0.10899691291,-0.0323057058009,-0.100499110845,-0.236639000232,-0.0727609184907,-0.21266174355,-0.147810775314,15.9214615485,3.43173183028,4.99569089091,3.04758926027,2.56244554157,1.53914007856,1.62915871038,1.3814866457,1.29934133,1.11388810626,1.12065910854,1.14893677152,1.05358641241,0.997695982864,0.928248100097,0.884036956565,1.03095425564,1.08496862464,1.0290164325,0.845558975207,0.861133008439,0.759330078954,0.662981604064,0.792135572314,0.81129701702,0.601960520901,music
17.8349889171,-10.5452638805,-10.3599246654,-0.242340014609,0.396853886905,-7.17334568748,-4.34481566071,-0.388112331638,-2.48229738344,0.600547244244,1.77982016471,1.08974504729,1.24492861971,1.94754060024,1.46738499912,0.701203192996,0.374199916893,0.499320037167,0.554135929915,0.378821187256,-0.0837923844925,0.118924097707,0.061331468609,0.036166875944,-0.103348938832,0.585107902393,8.33000365481,2.7522109204,3.94833430853,2.26634650424,3.41920384571,3.34964575186,2.30667720509,1.34805866456,1.62632886993,1.32933987157,1.61090660002,0.997339668995,1.1539855341,1.2147180216,1.05507593331,0.994178229077,0.74003562887,0.705018143561,0.871482515193,0.818902538627,0.729448509081,0.732093409581,0.668190553458,0.602166958883,0.532956881582,0.57580385526,music
20.0950182375,-13.2170554052,-2.57057670786,-0.132736365544,-1.39031033448,0.320543345834,-0.533960432485,0.256896688139,-0.349174825352,0.162918118831,0.294442764938,0.701655668566,0.246126234809,0.413107612881,-0.0981217786065,0.143919320121,0.479373291626,0.241352444073,-0.287334578533,0.0882533796439,-0.273981191578,-0.328436953218,-0.187279145455,-0.102368265319,-0.197835036579,0.175862250006,7.20537833711,3.41223660569,2.66609441405,1.78613352003,1.26423319627,1.05931103065,1.38847799527,1.2517052159,1.24999954669,1.38885098658,1.09974657642,0.991209339746,1.24941538663,1.38917364245,1.38560598476,1.16384518503,1.14998319551,1.04926633619,0.99402213744,0.913911703352,0.78287631963,0.900329271015,0.790313392976,0.721268506479,0.719774275347,0.898682891609,music
16.2707969008,-14.1009939699,4.72076798499,0.984243349944,1.03313491864,0.309277769876,0.206586157714,0.808087773748,-0.390292798983,-0.331138219273,-0.0183917986697,0.846359318439,-0.0519832236404,0.789189420312,0.158187705856,0.65570622926,0.13567014889,0.0664042056918,0.0487376190851,0.173358630082,0.114437172653,0.288190056339,0.166879259859,0.0385763235645,0.296246366785,-0.383891596266,9.56248392839,3.29291726301,2.42936843643,1.89058175814,1.22238854796,1.07654827409,1.17289348241,1.1903555143,1.07127912332,0.986715896504,0.949572173686,0.8790855097,1.05010107579,0.876763438138,0.736092291804,0.702276063495,0.78572290505,0.728205537707,0.6803398348,0.673065828404,0.571185132924,0.545153583231,0.548142204594,0.613559451405,0.684619685197,0.546816297786,music
-13.7040415204,-16.1178039839,1.89409447179,-0.686116887614,2.97406336503,-0.764684648322,-2.05823564037,-1.44754517462,-0.417736906268,-0.288499369028,0.102879565171,-0.317435851682,0.121723300865,1.02117468159,-1.76013794595,-0.314136193853,0.347649006273,-0.686494118789,1.57787957542,-0.448764630496,-0.388698956012,-0.333875340366,-0.23560865353,0.217015955644,-0.388377589528,0.135584359636,14.9978948107,4.60071355036,6.3618227821,2.90921248692,1.94553822385,1.77275940655,1.53705989536,1.45971412322,1.32864047561,2.24450915915,2.15029297052,1.71978492757,1.50901004562,2.25110410156,1.78091035259,1.84344380665,1.57832689551,1.97708750752,1.3412326569,1.19841881873,1.28480461152,1.20047248303,1.01926262473,1.07021146555,0.874100788272,0.849714733536,music
26.3476099145,-3.22892494232,-0.795267317152,0.933273900291,-3.38737675392,1.41865595731,-1.18787341513,0.202617044929,-0.264036685787,-0.252263002517,-0.265498826021,-0.308252438029,-0.722862312159,-0.641386678348,-0.840400296151,-0.38199932567,-0.726544338867,-0.456539060373,-0.51683769305,-0.302735411805,-0.612889529477,-0.387526717868,-0.367857081111,-0.641632064661,-0.713907144851,-0.288952069125,17.6397643349,7.3184263826,3.18358904359,1.59004116895,1.41571285771,1.30536125947,1.0916826269,1.0435094744,0.981653998596,0.940895060588,0.942287619903,0.841743188052,0.820460787027,0.82770554396,0.780737473807,0.702430808822,0.655046423973,0.669048783601,0.6411865387,0.611899754692,0.575805677354,0.715119931711,0.644618130836,0.602943135847,0.815648332809,0.677444556957,music
